Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number,Cord Usage Count
6/8/2025,,171.0,25.0,-3,AF,0,65934828,546
6/10/2025,B ,218.0,6.0,2,AF,0,65934828,547
6/10/2025,,208.0,9.0,-1,AB,2,65934828,548
6/10/2025,,203.0,11.0,-4,AF,0,65934828,549
6/10/2025,,200.0,6.0,2,AF,1,65934828,550
6/10/2025,,175.0,22.0,0,AF,0,65934828,551
6/10/2025,,174.0,24.0,-3,AB,0,65934828,556
6/10/2025,,166.0,27.0,-3,AF,0,65934828,557
6/11/2025,F,191.0,21.0,4,BF,5,65934828,558
6/11/2025,,173.0,24.0,4,BB,1,65934828,559
6/11/2025,,180.0,22.0,-3,AF,6,65934828,567
6/11/2025,,174.0,27.0,-5,AF,1,65934828,568
6/11/2025,,171.0,35.0,-5,BF,3,65934828,576
6/11/2025,,215.0,6.0,5,BF,1,65934828,578
6/11/2025,,172.0,35.0,-5,BF,3,65934828,579
6/11/2025,B ,177.0,24.0,-5,AB,3,65934828,580
6/11/2025,,196.0,13.0,-3,AB,3,65934828,581
6/11/2025,B,175.0,24.0,1,BF,4,65934828,582
6/12/2025,,183.0,21.0,-2,AF,0,65934828,584
6/12/2025,,170.0,25.0,-3,AF,0,65934828,588
6/12/2025,B/2,200.0,12.0,0,AB,0,65934828,591
6/12/2025,B,180.0,25.0,-5,AF,0,65934828,592
6/13/2025,B,214.0,9.0,0,AF,1,65934828,593
6/13/2025,,187.0,12.0,2,AF,2,65934828,594
6/13/2025,,197.0,23.0,-3,BF,0,65934828,595
6/13/2025,,190.0,15.0,3,AF,3,65934828,596
6/13/2025,,180.0,23.0,-5,AF,3,65934828,597
6/13/2025,B,180.0,27.0,-2,BF,0,65934828,598
6/13/2025,,207.0,9.0,0,AF,3,65934828,601
6/13/2025,,171.0,25.0,-3,AF,2,65934828,604
6/14/2025,F,207.0,15.0,2,AF,2,65934828,605
6/14/2025,,173.0,24.0,-5,AF,0,65934828,606
6/14/2025,,185.0,16.0,0,AF,1,65934828,609
6/14/2025,,202.0,11.0,-2,AF,0,65934828,610
6/14/2025,,208.0,10.0,-1,AF,0,65934828,611
6/14/2025,B,203.0,16.0,-5,AF,0,65934828,612
6/14/2025,,199.0,12.0,-1,AF,0,65934828,614
6/14/2025,B,188.0,18.0,-5,AF,0,65934828,615
6/14/2025,,177.0,22.0,-4,AF,2,65934828,616
6/14/2025,B,211.0,13.0,-4,AF,0,65934828,617
6/14/2025,,205.0,13.0,-4,BF,0,65934828,618
6/14/2025,,198.0,16.0,-4,AF,4,65934828,619
6/14/2025,,175.0,20.0,0,AF,0,65934828,621
6/14/2025,,170.0,24.0,0,AF,5,65934828,622
6/14/2025,B,202.0,15.0,-3,AF,0,65934828,623
6/14/2025,,185.0,17.0,-3,AF,0,65934828,624
6/14/2025,,177.0,17.0,-3,AF,1,65934828,625
6/14/2025,,172.0,24.0,-4,AF,0,65934828,626
6/15/2025,F,208.0,18.0,-5,AF,0,65934828,627
6/15/2025,,188.0,16.0,-1,AF,1,65934828,628
6/15/2025,B,214.0,12.0,-2,AF,3,65934828,629
6/15/2025,,175.0,22.0,-1,AF,0,65934828,630
6/15/2025,,174.0,20.0,1,AF,1,65934828,631
6/15/2025,,201.0,15.0,-5,AF,0,65934828,632
6/15/2025,,182.0,18.0,-3,AF,0,65934828,633
6/15/2025,,176.0,22.0,-1,AF,2,65934828,634
6/15/2025,,170.0,25.0,-1,AF,1,65934828,635
6/15/2025,,167.0,27.0,-5,AF,1,65934828,636
6/15/2025,B,201.0,17.0,-1,AF,3,65934828,637
6/15/2025,,191.0,13.0,1,AF,1,65934828,638
6/15/2025,,188.0,14.0,3,AF,0,65934828,639
6/15/2025,,187.0,18.0,-3,AF,3,65934828,640
6/15/2025,,184.0,18.0,0,AF,0,65934828,641
6/18/2025,F,199.0,18.0,0,AF,0,65934828,648
6/18/2025,B,205.0,17.0,-5,AF,0,65934828,649
6/18/2025,,204.0,6.0,3,AF,0,65934828,650
6/18/2025,,200.0,12.0,1,AF,0,65934828,651
6/18/2025,B,199.0,16.0,0,AF,0,65934828,652
6/18/2025,,179.0,21.0,1,AF,0,65934828,654
6/18/2025,,174.0,24.0,0,AF,0,65934828,656
6/19/2025,F,185.0,21.0,-1,AF,1,65934828,657
6/19/2025,,222.0,4.0,-1,AF,2,65934828,658
6/19/2025,,186.0,16.0,-1,AF,2,65934828,659
6/19/2025,B,184.0,20.0,-4,AF,0,65934828,660
6/20/2025,F,201.0,20.0,-5,AF,5,65934828,661
6/20/2025,,170.0,21.0,3,AF,0,65934828,663
6/20/2025,B,169.0,30.0,-4,AF,0,65934828,664
6/20/2025,,195.0,15.0,0,AF,4,65934828,667
6/20/2025,,187.0,16.0,0,AF,3,65934828,669
6/20/2025,,187.0,16.0,2,AF,0,65934828,670
6/21/2025,F,186.0,20.0,-3,AF,0,65934828,674
6/21/2025,,191.0,22.0,-2,BF,0,65934828,675
6/21/2025,,177.0,23.0,-4,AF,1,65934828,677
6/21/2025,,166.0,24.0,-2,AF,1,65934828,678
6/21/2025,B,208.0,13.0,-1,AF,0,65934828,679
6/21/2025,,206.0,10.0,0,AF,0,65934828,680
6/21/2025,,203.0,14.0,-1,AF,4,65934828,681
6/21/2025,,188.0,18.0,-1,AF,3,65934828,683
6/21/2025,,187.0,23.0,-3,AF,2,65934828,684
6/21/2025,,174.0,20.0,1,AF,1,65934828,685
6/21/2025,,173.0,22.0,-1,AF,3,65934828,686
6/21/2025,B,182.0,22.0,-3,AF,2,65934828,688
6/21/2025,,185.0,19.0,-2,AF,2,65934828,689
6/21/2025,,181.0,21.0,-4,AF,2,65934828,690
6/21/2025,,215.0,6.0,1,AF,0,65934828,691
6/21/2025,,207.0,12.0,-2,AF,2,65934828,692
6/21/2025,,202.0,15.0,-4,AF,2,65934828,693
6/22/2025,,172.0,23.0,-1,AF,2,65934828,695
6/22/2025,B/2,200.0,14.0,2,AF,1,65934828,697
6/22/2025,,197.0,14.0,0,AF,2,65934828,698
6/22/2025,,179.0,19.0,0,AF,1,65934828,699
6/22/2025,B/2,170.0,24.0,0,AF,0,65934828,700
6/22/2025,,202.0,13.0,-3,AF,3,65934828,701
6/22/2025,,192.0,18.0,-1,AF,4,65934828,702
6/22/2025,,170.0,24.0,3,BF,1,65934828,703
6/22/2025,B/2,159.0,28.0,-1,AF,2,65934828,704
6/22/2025,B,214.0,10.0,-3,AF,1,65934828,705
6/23/2025,F,213.0,10.0,-3,AF,1,65934828,707
6/23/2025,,207.0,9.0,1,AF,1,65934828,708
6/23/2025,,205.0,11.0,0,AF,1,65934828,709
6/23/2025,,160.0,28.0,-2,AF,4,65934828,710
6/23/2025,B,209.0,14.0,-5,AF,0,65934828,711
6/23/2025,B,184.0,21.0,-3,AB,3,65934828,714
6/23/2025,,159.0,29.0,0,AB,4,65934828,715
6/23/2025,,188.0,14.0,-2,AF,1,65934828,716
6/23/2025,,180.0,19.0,0,AF,1,65934828,717
6/23/2025,B,204.0,13.0,-1,AF,0,65934828,718
6/23/2025,,201.0,12.0,-1,AF,0,65934828,719
6/23/2025,,201.0,13.0,-3,AF,0,65934828,720
6/23/2025,,174.0,21.0,0,AF,2,65934828,722
6/23/2025,,168.0,25.0,-1,AF,0,65934828,723
6/23/2025,,166.0,29.0,-4,AF,5,65934828,724
6/23/2025,,163.0,28.0,-4,AF,2,65934828,725
6/23/2025,,166.0,26.0,-3,AF,2,65934828,726
6/23/2025,,203.0,12.0,-3,AF,1,65934828,727
6/23/2025,B/2,198.0,14.0,-4,AF,1,65934828,728
6/23/2025,,177.0,25.0,-4,AF,2,65934828,730
6/23/2025,,166.0,24.0,-3,AB,1,65934828,731
6/23/2025,B,191.0,21.0,-5,AF,0,65934828,733
6/23/2025,,178.0,21.0,-3,AF,0,65934828,734
6/23/2025,,179.0,22.0,-3,AF,0,65934828,735
6/23/2025,,170.0,24.0,-2,AF,0,65934828,736
6/24/2024,B/2,170.0,27.0,2,AF,4,65934828,739
6/24/2024,,168.0,25.0,0,AF,0,65934828,741
6/24/2024,,171.0,24.0,1,AF,3,65934828,742
6/24/2024,B,200.0,17.0,-4,AF,0,65934828,743
6/24/2024,,185.0,18.0,-2,AF,0,65934828,744
6/24/2024,B/2,165.0,24.0,4,AF,0,65934828,745
6/24/2024,B,197.0,6.0,5,AF,0,65934828,746
6/25/2024,,200.0,11.0,0,AF,0,65934828,749
6/25/2024,,200.0,13.0,-2,AF,2,65934828,751
6/25/2024,B,193.0,18.0,-4,AF,0,65934828,752
6/25/2024,B,189.0,28.0,-5,BF,0,65934828,754
6/25/2024,,159.0,29.0,-2,AF,0,65934828,755
6/25/2024,B/2,195.0,16.0,-5,AF,0,65934828,756
6/25/2024,,177.0,20.0,-1,AF,0,65934828,757
6/25/2024,,174.0,22.0,-3,AF,0,65934828,758
6/25/2024,,172.0,22.0,0,AF,0,65934828,759
6/25/2024,,165.0,31.0,-2,BF,0,65934828,760
6/25/2024,B,182.0,22.0,-5,AF,0,65934828,761
6/25/2024,,190.0,16.0,-2,AF,0,65934828,762
6/25/2024,,169.0,32.0,-4,BF,0,65934828,763
6/20/2024,,175.0,19.0,0,AF,0,65934828,769
6/20/2024,B,215.0,9.0,1,AF,2,65934828,770
6/20/2024,,210.0,9.0,0,AF,0,65934828,771
6/20/2024,,187.0,12.0,2,AF,2,65934828,772
6/20/2024,,184.0,17.0,-1,AF,0,65934828,773
6/27/2025,B,206.0,13.0,-5,AB,0,65934828,776
6/28/2025,F,200.0,14.0,-3,AB,3,65934828,777
