Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number
8/5/2025,,129,25.0,2,F,0.0,66104822
8/5/2025,B,144,24.0,1,F,1.0,66104822
8/5/2025,B,131,28.0,-2,F,0.0,66104822
8/5/2025,,125,27.0,3,B,0.0,66104822
8/5/2025,B/2,137,25.0,1,F,3.0,66104822
8/5/2025,,149,25.0,-2,F,0.0,66104822
8/5/2025,,169,12.0,2,F,1.0,66104822
8/6/2025,F,154,9.0,,F,,66104822
8/6/2025,,153,18.0,-4,F,2.0,66104822
8/6/2025,,147,18.0,1,F,3.0,66104822
8/6/2025,,143,22.0,W0,F,0.0,66104822
8/6/2025,B,165,6.0,,F,,66104822
8/6/2025,,154,17.0,-3,F,2.0,66104822
8/6/2025,,151,9.0,,F,,66104822
8/6/2025,,138,9.0,,F,,66104822
8/6/2025,,166,19.0,-4,F,0.0,66104822
8/6/2025,B,157,15.0,-3,F,0.0,66104822
8/6/2025,,161,12.0,,F,,66104822
8/6/2025,,164,14.0,-1,F,4.0,66104822
8/7/2025,F,144,9.0,,F,,66104822
8/7/2025,,134,9.0,,F,,66104822
8/7/2025,B,148,6.0,,F,,66104822
8/7/2025,,135,9.0,,F,,66104822
8/7/2025,B,132,19.0,-3,F,0.0,66104822
8/7/2025,,139,26.0,W0,F,0.0,66104822
8/7/2025,,132,29.0,,F,,66104822
8/7/2025,B,148,6.0,,F,,66104822
8/8/2025,F,159,19.0,-3,F,0.0,66104822
8/8/2025,,150,6.0,,F,0.0,66104822
8/8/2025,,134,28.0,-5,F,0.0,66104822
8/8/2025,B,161,16.0,W0,F,1.0,66104822
8/8/2025,,160,14.0,D0,F,3.0,66104822
8/8/2025,,150,17.0,1,F,0.0,66104822
8/8/2025,,149,18.0,1,F,0.0,66104822
8/8/2025,,144,21.0,-2,F,0.0,66104822
8/8/2025,B,150,21.0,,F,,66104822
8/8/2025,B,149,25.0,-1,F,0.0,66104822
8/8/2025,,144,21.0,-3,F,0.0,66104822
8/8/2025,,138,23.0,W0,F,2.0,66104822
8/8/2025,,131,31.0,1,F,0.0,66104822
8/8/2025,,130,25.0,1,B,0.0,66104822
8/8/2025,,114,32.0,3,F,0.0,66104822
8/8/2025,,164,12.0,-1,F,0.0,66104822
8/8/2025,,143,21.0,-2,F,0.0,66104822
8/9/2025,F,144,30.0,-3,F,0.0,66104822
8/9/2025,,141,21.0,-2,F,0.0,66104822
8/9/2025,,128,12.0,,F,,66104822
8/9/2025,,138,22.0,-2,F,0.0,66104822
8/9/2025,B,111,36.0,1,F,,66104822
8/9/2025,B,162,6.0,,F,,66104822
8/9/2025,,161,14.0,-1,F,0.0,66104822
8/9/2025,,153,18.0,-5,F,0.0,66104822
8/9/2025,,125,27.0,D0,F,0.0,66104822
8/9/2025,,123,12.0,,F,,66104822
8/9/2025,,166,20.0,-4,F,0.0,66104822
8/9/2025,,169,12.0,-5,F,2.0,66104822
8/9/2025,,168,4.0,5,F,0.0,66104822
8/9/2025,,163,14.0,-5,F,0.0,66104822
8/9/2025,,160,11.0,D0,F,1.0,66104822
8/9/2025,,158,14.0,-1,F,0.0,66104822
8/9/2025,,152,16.0,-3,F,0.0,66104822
8/9/2025,,146,12.0,3,F,0.0,66104822
8/9/2025,,132,12.0,,F,,66104822
8/9/2025,,122,24.0,4,F,0.0,66104822
8/9/2025,B,144,12.0,,F,,66104822
8/9/2025,,127,28.0,-2,F,0.0,66104822
8/9/2025,B,163,15.0,-2,F,2.0,66104822
8/9/2025,,130,6.0,,F,,66104822
8/9/2025,,140,6.0,,F,,66104822
8/9/2025,,139,22.0,D0,F,3.0,66104822
8/9/2025,,137,12.0,,F,,66104822
8/9/2025,,127,18.0,,F,,66104822
8/9/2025,,115,21.0,,F,,66104822
8/9/2025,,145,12.0,,F,,66104822
8/9/2025,,127,12.0,,F,,66104822
8/9/2025,,169,9.0,-3,F,0.0,66104822
8/9/2025,,167,10.0,-1,F,3.0,66104822
8/9/2025,,153,6.0,,F,,66104822
8/9/2025,,118,21.0,,F,,66104822
8/9/2025,,132,25.0,,F,,66104822
8/10/2025,F,125,9.0,,F,,66104822
8/10/2025,B,162,17.0,-3,F,2.0,66104822
8/10/2025,,160,6.0,3,F,2.0,66104822
8/10/2025,,146,17.0,2,F,2.0,66104822
8/10/2025,,137,23.0,-3,F,0.0,66104822
8/10/2025,,121,21.0,,F,,66104822
8/10/2025,B,136,12.0,,F,,66104822
8/10/2025,,121,30.0,D0,F,0.0,66104822
8/10/2025,,121,32.0,W0,F,0.0,66104822
8/10/2025,B,143,12.0,,F,,66104822
8/10/2025,,152,14.0,1,F,,66104822
8/10/2025,,150,18.0,-3,F,,66104822
8/10/2025,,143,23.0,-4,F,0.0,66104822
8/10/2025,,131,18.0,-3,F,1.0,66104822
8/10/2025,,127,31.0,-1,F,0.0,66104822
8/10/2025,,125,32.0,-1,F,0.0,66104822
8/10/2025,,124,33.0,,F,,66104822
8/10/2025,B,169,13.0,-4,F,0.0,66104822
8/10/2025,,159,15.0,-3,F,1.0,66104822
8/10/2025,,143,12.0,,F,,66104822
8/10/2025,,160,15.0,-4,F,1.0,66104822
8/10/2025,,143,25.0,-2,F,0.0,66104822
8/10/2025,,145,17.0,1,F,3.0,66104822
8/10/2025,,127,9.0,,F,,66104822
8/10/2025,,128,31.0,-5,F,1.0,66104822
8/10/2025,B,139,21.0,3,F,0.0,66104822
8/10/2025,,127,18.0,,F,,66104822
8/10/2025,,127,28.0,-2,F,0.0,66104822
8/11/2025,F,162,17.0,D0,F,3.0,66104822
8/11/2025,,157,14.0,1,F,0.0,66104822
8/11/2025,,160,15.0,-2,F,2.0,66104822
8/11/2025,,135,12.0,,F,,66104822
8/11/2025,B,156,25.0,-5,F,0.0,66104822
8/11/2025,,155,14.0,D0,F,0.0,66104822
8/11/2025,B,145,21.0,1,F,1.0,66104822
8/11/2025,,164,13.0,-3,F,0.0,66104822
8/11/2025,,154,15.0,-1,F,0.0,66104822
8/11/2025,,134,28.0,2,F,2.0,66104822
8/11/2025,,126,28.0,-1,F,0.0,66104822
8/12/2025,F,152,21.0,W0,F,1.0,66104822
8/12/2025,,150,6.0,,F,,66104822
8/12/2025,B/2,137,25.0,-1,F,2.0,66104822
8/12/2025,,134,26.0,-3,F,0.0,66104822
8/12/2025,,130,26.0,1,F,0.0,66104822
8/12/2025,,110,33.0,1,F,0.0,66104822
8/12/2025,B,150,20.0,-3,F,0.0,66104822
8/12/2025,,147,6.0,,F,,66104822
8/12/2025,B/2,132,26.0,D0,F,1.0,66104822
8/12/2025,,123,30.0,W0,F,0.0,66104822
8/12/2025,,119,31.0,-1,F,0.0,66104822
8/12/2025,,109,18.0,,F,,66104822
8/12/2025,,144,21.0,-3,F,0.0,66104822
8/12/2025,,166,6.0,2,F,0.0,66104822
8/12/2025,,143,6.0,,F,,66104822
8/12/2025,,138,23.0,3,F,,66104822
8/12/2025,,130,12.0,,F,,66104822
8/12/2025,,123,12.0,,F,,66104822
8/12/2025,,115,21.0,,F,,66104822
8/12/2025,,138,25.0,-2,B,0.0,66104822
8/12/2025,,122,31.0,1,F,0.0,66104822
8/12/2025,B,134,36.0,-5,F,0.0,66104822
8/13/2025,F,137,30.0,-4,F,,66104822
8/13/2025,B,135,36.0,-5,F,,66104822
8/13/2025,,142,24.0,-6,F,,66104822
8/13/2025,,136,34.0,-4,F,,66104822
8/13/2025,,168,9.0,-1,F,,66104822
8/13/2025,,150,20.0,W0,F,,66104822
8/13/2025,,132,6.0,,F,,66104822
8/13/2025,,145,9.0,,F,,66104822
8/13/2025,B,164,14.0,-3,F,,66104822
8/13/2025,,157,13.0,W0,F,0.0,66104822
8/13/2025,,157,13.0,W0,F,0.0,66104822
8/13/2025,,148,22.0,-1,F,0.0,66104822
8/13/2025,,134,24.0,D0,F,2.0,66104822
8/14/2025,F,163,13.0,-4,F,0.0,66104822
8/14/2025,,157,6.0,,F,,66104822
8/14/2025,,154,6.0,,F,,66104822
8/14/2025,,159,6.0,,F,,66104822
8/14/2025,,147,19.0,-3,F,1.0,66104822
8/14/2025,,146,6.0,,F,,66104822
8/14/2025,B,143,23.0,-2,F,0.0,66104822
8/14/2025,,136,23.0,-3,F,0.0,66104822
8/14/2025,B,148,21.0,-5,F,0.0,66104822
8/14/2025,,138,30.0,3,F,1.0,66104822
8/14/2025,,147,19.0,-1,F,0.0,66104822
8/14/2025,,165,6.0,,F,,66104822
8/14/2025,,144,21.0,-4,F,0.0,66104822
8/14/2025,,129,12.0,,F,,66104822
8/14/2025,,170,10.0,1,F,2.0,66104822
8/14/2025,B,148,6.0,,F,,66104822
8/14/2025,,139,28.0,-4,F,0.0,66104822
8/14/2025,,135,23.0,W0,F,0.0,66104822
8/14/2025,,126,12.0,,F,,66104822
8/14/2025,,123,30.0,2,F,0.0,66104822
8/15/2025,F,157,17.0,2,F,0.0,66104822
8/15/2025,,156,17.0,-6,F,0.0,66104822
8/15/2025,,152,14.0,2,F,0.0,66104822
8/15/2025,B,163,12.0,1,F,1.0,66104822
8/15/2025,,166,9.0,1,F,1.0,66104822
8/15/2025,B/2,163,12.0,-3,B,0.0,66104822
8/15/2025,B,152,12.0,,F,,66104822
8/15/2025,,141,19.0,1,F,0.0,66104822
8/15/2025,B,166,13.0,D0,F,1.0,66104822
8/15/2025,,152,15.0,D0,F,0.0,66104822
8/15/2025,,140,19.0,1,F,1.0,66104822
8/15/2025,,139,21.0,1,F,2.0,66104822
8/15/2025,,132,12.0,,F,,66104822
8/15/2025,B,144,24.0,-5,F,0.0,66104822
8/15/2025,,134,22.0,3,F,1.0,66104822
8/15/2025,,126,29.0,2,F,0.0,66104822
8/15/2025,B,137,25.0,-3,F,0.0,66104822
8/15/2025,,167,5.0,2,F,,66104822
8/15/2025,,163,6.0,,F,,66104822
8/15/2025,,167,14.0,-1,B,,66104822
8/15/2025,,159,18.0,W0,F,2.0,66104822
8/15/2025,B,153,18.0,-2,F,0.0,66104822
8/15/2025,,153,9.0,,F,,66104822
8/15/2025,,153,13.0,2,F,0.0,66104822
8/15/2025,,141,12.0,,F,,66104822
8/15/2025,,140,24.0,1,F,2.0,66104822
8/15/2025,,123,18.0,,F,,66104822
8/15/2025,B,151,9.0,,F,,66104822
8/15/2025,,142,19.0,1,F,2.0,66104822
8/15/2025,,130,15.0,,F,,66104822
16-Aug,F,151,20.0,W0,F,0.0,66104822
16-Aug,,158,15.0,-1,B,0.0,66104822
16-Aug,,151,19.0,,B,,66104822
16-Aug,B,166,13.0,-2,F,0.0,66104822
16-Aug,,149,12.0,5,F,0.0,66104822
16-Aug,,141,25.0,-3,F,0.0,66104822
16-Aug,,155,11.0,-2,F,,66104822
16-Aug,B,159,18.0,-3,F,0.0,66104822
16-Aug,,149,23.0,,F,,66104822
16-Aug,,121,32.0,-3,F,0.0,66104822
16-Aug,,120,32.0,D0,F,0.0,66104822
16-Aug,B,134,20.0,,F,,66104822
16-Aug,,113,20.0,,F,,66104822
16-Aug,,126,,,F,,66104822
16-Aug,B,143,15.0,W0,F,0.0,66104822
16-Aug,,137,22.0,,F,,66104822
16-Aug,B,132,24.0,1,F,1.0,66104822
16-Aug,,127,28.0,-5,F,0.0,66104822
16-Aug,B,165,13.0,-1,F,0.0,66104822
16-Aug,,150,17.0,-1,F,0.0,66104822
16-Aug,,149,19.0,-4,F,0.0,66104822
16-Aug,,139,9.0,,F,,66104822
16-Aug,B,156,18.0,-3,F,0.0,66104822
16-Aug,,150,6.0,,F,,66104822
16-Aug,,131,23.0,2,F,0.0,66104822
16-Aug,,129,6.0,,F,,66104822
16-Aug,,168,6.0,,F,,66104822
8/17/2025,F,166,15.0,-1,F,0.0,66104822
8/17/2025,,159,15.0,-3,F,0.0,66104822
8/17/2025,,155,16.0,-4,F,0.0,66104822
8/17/2025,,145,17.0,1,F,0.0,66104822
8/17/2025,B,159,6.0,,F,,66104822
8/17/2025,,154,14.0,-3,F,0.0,66104822
8/17/2025,,129,25.0,-1,F,0.0,66104822
8/17/2025,,152,14.0,D0,F,0.0,66104822
8/17/2025,,131,12.0,,F,,66104822
8/17/2025,,126,25.0,D0,F,0.0,66104822
8/17/2025,B,161,12.0,-3,F,,66104822
8/17/2025,,159,6.0,,F,,66104822
8/17/2025,,135,23.0,-2,F,0.0,66104822
8/17/2025,B,149,6.0,,F,,66104822
8/17/2025,,166,10.0,-4,F,0.0,66104822
8/17/2025,,163,10.0,-2,F,1.0,66104822
8/17/2025,,157,9.0,,F,,66104822
8/17/2025,,109,18.0,,F,,66104822
8/17/2025,,152,13.0,D0,F,1.0,66104822
8/17/2025,B,163,13.0,-5,F,0.0,66104822
8/17/2025,,165,7.0,3,F,0.0,66104822
8/17/2025,,138,22.0,D0,F,1.0,66104822
8/17/2025,,122,15.0,,F,,66104822
8/17/2025,,116,15.0,,F,,66104822
8/17/2025,,130,12.0,,F,,66104822
8/17/2025,,135,12.0,,F,,66104822
8/17/2025,,124,15.0,,F,,66104822
8/17/2025,B,155,15.0,2,F,0.0,66104822
8/17/2025,,151,16.0,-5,F,0.0,66104822
8/17/2025,,150,14.0,1,F,0.0,66104822
8/17/2025,,123,34.0,-3,F,1.0,66104822
8/17/2025,,129,26.0,D0,F,1.0,66104822
8/17/2025,,123,28.0,W0,F,0.0,66104822
8/17/2025,,146,9.0,,F,,66104822
8/17/2025,B,169,10.0,-2,F,0.0,66104822
8/17/2025,,163,9.0,-1,F,,66104822
8/17/2025,,162,4.0,,F,,66104822
8/17/2025,,158,12.0,D0,F,0.0,66104822
8/17/2025,,135,26.0,-5,F,0.0,66104822
8/17/2025,,131,26.0,-2,F,0.0,66104822
8/17/2025,,125,28.0,-3,F,0.0,66104822
8/17/2025,,146,19.0,-1,F,1.0,66104822
8/17/2025,,151,16.0,-1,F,0.0,66104822
8/17/2025,,144,21.0,-2,F,2.0,66104822
8/17/2025,B,164,13.0,-3,F,0.0,66104822
8/17/2025,,173,12.0,W0,F,0.0,66104822
8/17/2025,,169,5.0,1,F,0.0,66104822
8/17/2025,,168,4.0,1,F,0.0,66104822
8/17/2025,,166,8.0,W0,F,0.0,66104822
8/17/2025,,158,13.0,-5,F,0.0,66104822
8/17/2025,B,155,19.0,1,F,1.0,66104822
8/17/2025,,147,12.0,,F,,66104822
8/17/2025,,150,12.0,,F,,66104822
8/18/2025,F,162,13.0,3,F,2.0,66104822
8/18/2025,,157,11.0,3,F,0.0,66104822
8/18/2025,,136,24.0,-3,F,0.0,66104822
8/18/2025,,127,18.0,,F,,66104822
8/18/2025,,126,18.0,,F,,66104822
8/18/2025,,124,26.0,,F,,66104822
8/18/2025,B,123,18.0,7,F,0.0,66104822
8/18/2025,,161,13.0,-1,F,1.0,66104822
8/18/2025,,159,12.0,3,F,0.0,66104822
8/18/2025,,146,20.0,-4,F,0.0,66104822
8/18/2025,,141,21.0,-3,F,0.0,66104822
8/18/2025,,167,8.0,W0,F,1.0,66104822
8/18/2025,,165,10.0,1-,F,2.0,66104822
8/18/2025,,161,11.0,,F,,66104822
8/18/2025,,159,11.0,-2,F,1.0,66104822
8/18/2025,,159,11.0,D0,F,0.0,66104822
8/18/2025,,142,21.0,-3,F,0.0,66104822
8/18/2025,B,145,22.0,D0,F,1.0,66104822
8/18/2025,,141,12.0,,F,,66104822
8/18/2025,,139,21.0,1,F,1.0,66104822
8/18/2025,,168,8.0,D0,F,3.0,66104822
8/18/2025,B,173,9.0,2,F,1.0,66104822
8/18/2025,,165,6.0,,F,,66104822
8/18/2025,,146,18.0,-1,F,0.0,66104822
8/18/2025,,140,21.0,-1,F,0.0,66104822
8/18/2025,,135,10.0,,F,,66104822
8/18/2025,,150,6.0,-1,F,,66104822
8/18/2025,,145,21.0,-4,F,0.0,66104822
8/19/2025,F,156,15.0,-1,F,0.0,66104822
8/19/2025,,147,18.0,-4,F,0.0,66104822
8/19/2025,,147,17.0,-1,F,0.0,66104822
8/19/2025,,143,19.0,W0,F,0.0,66104822
8/19/2025,,137,22.0,-4,F,0.0,66104822
8/19/2025,,134,22.0,,F,,66104822
8/19/2025,B,149,18.0,,F,,66104822
8/19/2025,,118,30.0,-1,F,0.0,66104822
8/19/2025,,153,17.0,-5,F,0.0,66104822
8/19/2025,,144,6.0,,F,,66104822
8/19/2025,B,165,13.0,-3,F,1.0,66104822
8/19/2025,B/2,131,22.0,,F,,66104822
8/20/2025,F,139,12.0,,F,,66104822
8/20/2025,,135,12.0,,F,,66104822
8/20/2025,,150,14.0,-1,F,0.0,66104822
8/20/2025,,141,18.0,1,F,1.0,66104822
8/20/2025,B,139,23.0,2,F,1.0,66104822
8/20/2025,B/2,146,18.0,D0,F,2.0,66104822
8/20/2025,B,152,6.0,,F,,66104822
8/20/2025,,148,15.0,1,F,0.0,66104822
8/20/2025,,141,12.0,,F,,66104822
8/20/2025,,137,12.0,,F,,66104822
8/20/2025,,132,22.0,W0,F,0.0,66104822
8/21/2025,F,138,21.0,,F,,66104822
8/21/2025,,147,17.0,3,B,1.0,66104822
8/21/2025,,142,18.0,,F,,66104822
8/21/2025,B,138,24.0,,F,,66104822
8/21/2025,B,132,24.0,,F,,66104822
8/21/2025,,147,21.0,1,F,,66104822
8/21/2025,,138,24.0,1,F,,66104822
8/21/2025,,142,15.0,,F,,66104822
8/21/2025,,132,35.0,-2,F,4.0,66104822
8/21/2025,B,161,15.0,1,F,4.0,66104822
8/21/2025,,136,15.0,,F,,66104822
8/21/2025,,138,18.0,,F,2.0,66104822
8/21/2025,B,128,27.0,4,F,,66104822
8/21/2025,,138,24.0,2,B,,66104822
8/21/2025,B,128,36.0,-2,F,,66104822
8/21/2025,,138,24.0,,F,,66104822
8/21/2025,B,128,36.0,-4,F,,66104822
8/22/2025,F,145,21.0,2,F,3.0,66104822
8/22/2025,B,164,11.0,D0,F,0.0,66104822
8/22/2025,,140,19.0,1,F,2.0,66104822
8/22/2025,,133,23.0,-2,F,0.0,66104822
8/22/2025,B,166,6.0,3,F,0.0,66104822
8/22/2025,,160,6.0,4,F,0.0,66104822
8/22/2025,,152,9.0,4,F,0.0,66104822
8/22/2025,,144,12.0,,F,,66104822
8/22/2025,,136,18.0,4,F,0.0,66104822
8/22/2025,,177,4.0,2,F,0.0,66104822
8/22/2025,,165,8.0,-2,F,0.0,66104822
8/22/2025,B,140,25.0,-4,F,0.0,66104822
8/22/2025,,139,20.0,-1,F,0.0,66104822
8/22/2025,,137,22.0,-5,F,0.0,66104822
8/22/2025,,129,12.0,,F,,66104822
8/22/2025,,120,28.0,1,F,1.0,66104822
8/22/2025,,160,6.0,,F,,66104822
8/22/2025,,152,14.0,D0,F,0.0,66104822
8/22/2025,,130,18.0,,F,,66104822
8/22/2025,,134,12.0,,F,,66104822
8/22/2025,,125,18.0,,F,,66104822
8/22/2025,B,142,23.0,-2,F,0.0,66104822
8/22/2025,,131,12.0,,F,,66104822
8/22/2025,,130,29.0,-1,F,1.0,66104822
8/22/2025,,130,24.0,2,B,0.0,66104822
8/22/2025,B,153,19.0,-3,F,0.0,66104822
8/22/2025,,147,12.0,,F,,66104822
8/22/2025,,126,21.0,,F,,66104822
8/22/2025,,157,13.0,W0,F,2.0,66104822
8/22/2025,,150,16.0,-1,F,2.0,66104822
8/22/2025,,149,16.0,-3,F,0.0,66104822
8/22/2025,,146,12.0,,F,,66104822
8/22/2025,B,161,6.0,,F,,66104822
8/22/2025,,148,15.0,2,F,1.0,66104822
8/22/2025,,131,27.0,-2,F,0.0,66104822
8/22/2025,B,164,11.0,1,F,3.0,66104822
8/22/2025,,144,12.0,,F,,66104822
8/22/2025,,149,21.0,1,B,1.0,66104822
8/22/2025,,163,9.0,2,F,4.0,66104822
8/23/2025,F,173,12.0,-1,F,2.0,66104822
8/23/2025,,160,6.0,1,F,0.0,66104822
8/23/2025,,137,22.0,W0,F,2.0,66104822
8/23/2025,B,151,19.0,-2,F,0.0,66104822
8/23/2025,,142,20.0,-3,F,0.0,66104822
8/23/2025,,143,12.0,,F,,66104822
8/23/2025,,141,18.0,D0,F,0.0,66104822
8/23/2025,B,169,6.0,1,B,0.0,66104822
8/23/2025,,110,18.0,,F,,66104822
8/23/2025,,155,16.0,-5,F,0.0,66104822
8/23/2025,,143,18.0,-2,F,0.0,66104822
8/23/2025,,135,23.0,-2,F,0.0,66104822
8/23/2025,,123,29.0,-5,F,0.0,66104822
8/23/2025,B,168,10.0,-1,F,0.0,66104822
8/23/2025,,128,25.0,W0,F,1.0,66104822
8/23/2025,,165,6.0,,F,,66104822
8/23/2025,,162,9.0,W0,F,0.0,66104822
8/23/2025,,130,15.0,,F,,66104822
8/23/2025,B,153,16.0,-2,F,0.0,66104822
8/23/2025,,152,13.0,D0,F,0.0,66104822
8/23/2025,,149,9.0,,F,,66104822
8/23/2025,,142,12.0,,F,,66104822
8/23/2025,,138,12.0,,F,,66104822
8/23/2025,,133,24.0,-3,F,0.0,66104822
8/23/2025,,171,7.0,-3,B,0.0,66104822
8/23/2025,,166,8.0,-1,F,0.0,66104822
8/23/2025,,155,13.0,D0,F,4.0,66104822
8/23/2025,,132,24.0,-2,F,2.0,66104822
8/23/2025,B,151,18.0,-3,F,1.0,66104822
8/23/2025,B,166,12.0,-3,F,2.0,66104822
8/23/2025,B,142,12.0,,F,,66104822
8/23/2025,,140,6.0,,B,,66104822
8/23/2025,,115,18.0,,F,,66104822
8/23/2025,B,160,12.0,1,F,5.0,66104822
8/23/2025,,161,9.0,1,F,1.0,66104822
8/23/2025,,155,13.0,-1,F,0.0,66104822
8/23/2025,,154,12.0,1,F,0.0,66104822
8/23/2025,,152,15.0,1,F,4.0,66104822
8/23/2025,,132,21.0,3,F,1.0,66104822
8/23/2025,,162,11.0,W0,F,0.0,66104822
8/23/2025,,151,22.0,-3,B,1.0,66104822
8/23/2025,,128,31.0,-1,F,1.0,66104822
8/23/2025,,149,6.0,,F,,66104822
8/23/2025,B,153,17.0,D0,F,2.0,66104822
8/23/2025,,152,16.0,-2,F,3.0,66104822
8/23/2025,,145,12.0,4,F,0.0,66104822
8/23/2025,,144,18.0,-3,F,3.0,66104822
8/23/2025,,137,18.0,,F,,66104822
8/23/2025,,136,23.0,-2,F,2.0,66104822
8/23/2025,,163,10.0,-4,F,0.0,66104822
8/23/2025,,119,36.0,W0,F,0.0,66104822
8/24/2025,F,158,,,F,,66104822
8/24/2025,B,121,30.0,1,F,1.0,66104822
8/24/2025,B,145,19.0,2,F,0.0,66104822
8/24/2025,B,125,24.0,,F,,66104822
8/24/2025,,166,8.0,1,F,0.0,66104822
8/24/2025,,147,18.0,-1,F,1.0,66104822
8/24/2025,,145,28.0,-2,F,0.0,66104822
8/24/2025,,120,36.0,-2,F,0.0,66104822
8/24/2025,B,126,27.0,3,F,,66104822
8/24/2025,,162,5.0,2,F,1.0,66104822
8/24/2025,,155,6.0,,F,,66104822
8/24/2025,,147,19.0,-5,F,2.0,66104822
8/24/2025,,147,6.0,,F,,66104822
8/24/2025,B,166,10.0,W0,F,0.0,66104822
8/24/2025,,133,24.0,D0,F,0.0,66104822
8/24/2025,,120,12.0,,F,,66104822
8/24/2025,B,158,13.0,D0,F,2.0,66104822
8/24/2025,,150,16.0,-2,F,1.0,66104822
8/24/2025,,144,18.0,D0,F,1.0,66104822
8/24/2025,,121,36.0,-3,F,0.0,66104822
8/24/2025,B,162,12.0,1,F,1.0,66104822
8/24/2025,,157,18.0,-6,F,2.0,66104822
8/24/2025,,141,19.0,1,F,0.0,66104822
8/24/2025,,138,21.0,,F,0.0,66104822
8/24/2025,,134,23.0,,F,1.0,66104822
8/24/2025,B,133,12.0,,F,,66104822
8/24/2025,,135,24.0,,F,0.0,66104822
8/24/2025,B,167,12.0,-4,F,,66104822
8/24/2025,,166,7.0,-1,F,0.0,66104822
8/24/2025,,124,24.0,3,F,0.0,66104822
8/24/2025,,150,16.0,-4,F,1.0,66104822
8/24/2025,B,160,12.0,1,F,0.0,66104822
8/24/2025,,134,18.0,1,F,0.0,66104822
8/24/2025,,133,18.0,,F,0.0,66104822
8/25/2025,F,159,14.0,1,F,1.0,66104822
8/25/2025,,143,18.0,1,F,0.0,66104822
8/25/2025,,164,13.0,-2,F,0.0,66104822
8/25/2025,B,164,6.0,2,F,0.0,66104822
8/25/2025,,148,6.0,,F,,66104822
8/25/2025,,128,23.0,2,F,1.0,66104822
8/25/2025,,119,21.0,,F,,66104822
8/25/2025,,121,27.0,5,F,0.0,66104822
8/25/2025,B,163,,,F,,66104822
8/25/2025,,148,,,F,,66104822
8/25/2025,B,148,17.0,D0,F,0.0,66104822
8/25/2025,B,157,15.0,-1,F,0.0,66104822
8/25/2025,,155,6.0,6,F,0.0,66104822
8/25/2025,,142,6.0,,F,,66104822
8/25/2025,,146,6.0,,F,,66104822
8/25/2025,,148,6.0,2,F,,66104822
8/26/2025,F,150,18.0,2,F,0.0,66104822
8/26/2025,B,135,12.0,2,F,,66104822
8/26/2025,,116,18.0,,F,,66104822
8/26/2025,B,139,12.0,,F,,66104822
8/26/2025,,136,18.0,1,F,0.0,66104822
8/27/2025,F,168,13.0,-2,F,2.0,66104822
8/27/2025,,168,9.0,-2,F,2.0,66104822
8/27/2025,,157,6.0,4,F,0.0,66104822
8/27/2025,,156,8.0,5,B,2.0,66104822
8/27/2025,,121,29.0,-3,F,0.0,66104822
8/27/2025,,152,8.0,,F,,66104822
8/27/2025,B,156,6.0,4,F,0.0,66104822
8/27/2025,,154,10.0,1,,1.0,66104822
8/27/2025,,154,12.0,1,,3.0,66104822
8/27/2025,,143,16.0,D0,AF,0.0,66104822
8/27/2025,,137,20.0,2,AF,1.0,66104822
8/27/2025,B ,158,6.0,3,AF,1.0,66104822
8/27/2025,,144,17.0,-2,AF,,66104822
8/27/2025,B,145,6.0,,AF,,66104822
8/27/2025,,129,12.0,,AF,,66104822
8/28/2025,F,147,6.0,,BF,,66104822
8/28/2025,,140,6.0,,BF,,66104822
8/28/2025,B,126,30.0,2,AF,3.0,66104822
8/28/2025,,159,10.0,1,AF,1.0,66104822
8/28/2025,B,159,6.0,,AF,,66104822
8/29/2025,F,159,13.0,-2,AF,0.0,66104822
8/29/2025,,160,6.0,,AF,,66104822
8/29/2025,,136,20.0,2,AF,0.0,66104822
8/29/2025,,129,25.0,-1,AF,0.0,66104822
8/29/2025,B,149,14.0,2,AF,0.0,66104822
8/29/2025,,144,6.0,,AF,,66104822
8/29/2025,,137,21.0,2,AF,1.0,66104822
8/29/2025,B,147,6.0,,AF,6.0,66104822
8/29/2025,,139,23.0,-5,AF,0.0,66104822
8/29/2025,,106,36.0,-1,AF,0.0,66104822
8/29/2025,,160,10.0,,AF,,66104822
8/30/2025,F,168,6.0,3,AF,0.0,66104822
8/30/2025,,163,5.0,1,AF,0.0,66104822
8/30/2025,,163,6.0,1,AF,0.0,66104822
8/30/2025,,126,12.0,,AF,,66104822
8/30/2025,B,155,13.0,2,AF,0.0,66104822
8/30/2025,,144,9.0,,AF,,66104822
8/30/2025,,126,12.0,,AF,,66104822
8/30/2025,,126,12.0,,AF,,66104822
8/30/2025,B,158,9.0,,AF,,66104822
8/30/2025,,139,19.0,D0,AF,0.0,66104822
8/30/2025,,121,27.0,1,AF,0.0,66104822
8/30/2025,,138,20.0,D0,AF,0.0,66104822
8/30/2025,B,151,16.0,2,AB,,66104822
8/30/2025,,148,14.0,W0,AF,,66104822
8/30/2025,,137,12.0,,AF,,66104822
8/30/2025,,134,22.0,2,AF,1.0,66104822
8/30/2025,,132,12.0,,AF,,66104822
8/30/2025,B,138,24.0,-2,AF,0.0,66104822
8/30/2025,,136,12.0,,AF,,66104822
8/30/2025,,122,28.0,1,AF,1.0,66104822
8/30/2025,,116,33.0,-2,AF,0.0,66104822
8/30/2025,,162,6.0,,AF,,66104822
