Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number
8/23/2024,,165.0,18.0,,AF,,66124828
8/23/2024,,160.0,18.0,,AF,,66124828
8/23/2024,B,205.0,14.0,-3,AF,1,66124828
8/23/2024,,202.0,12.0,-3,AF,1,66124828
8/23/2024,,197.0,6.0,,AF,,66124828
8/23/2024,,178.0,12.0,,AF,,66124828
8/23/2024,,179.0,12.0,,AF,,66124828
8/23/2024,B,208.0,12.0,1,AF,1,66124828
8/23/2024,B,181.0,12.0,,AF,,66124828
8/23/2024,B/2,214.0,8.0,W0,AF,0,66124828
8/23/2024,B,190.0,23.0,-4,AF,4,66124828
8/23/2024,,188.0,21.0,-2,AF,6,66124828
8/23/2024,,191.0,17.0,D0,AF,1,66124828
8/23/2024,,171.0,12.0,,AF,,66124828
8/23/2024,,172.0,22.0,1,AF,,66124828
8/23/2024,,208.0,6.0,,AF,,66124828
8/23/2024,,176.0,12.0,,AF,,66124828
8/23/2024,,190.0,25.0,-5,AF,,66124828
8/23/2024,,185.0,26.0,-5,AF,,66124828
8/23/2024,,203.0,10.0,,AF,,66124828
8/23/2024,,203.0,12.0,-3,AF,0,66124828
8/23/2024,,174.0,24.0,-2,AF,3,66124828
8/23/2024,B,184.0,20.0,2,AF,3,66124828
8/23/2024,,173.0,22.0,,AF,,66124828
8/24/2024,F,198.0,20.0,-3,AF,1,66124828
8/24/2024,B/2,171.0,27.0,D0,AF,4,66124828
8/24/2024,B,203.0,10.0,-5,AF,0,66124828
8/24/2024,,199.0,6.0,,AF,,66124828
8/24/2024,,183.0,12.0,3,AF,0,66124828
8/24/2024,B,189.0,6.0,,BF,0,66124828
8/24/2024,,212.0,7.0,D0,BF,2,66124828
8/24/2024,,200.0,13.0,2,AF,0,66124828
8/24/2024,,175.0,23.0,-1,AF,1,66124828
8/24/2024,B,195.0,18.0,-3,AF,1,66124828
8/24/2024,,185.0,17.0,W0,AF,0,66124828
8/24/2024,,183.0,19.0,-3,AF,,66124828
8/24/2024,,173.0,12.0,,AF,,66124828
8/24/2024,,174.0,22.0,1,AF,0,66124828
8/24/2024,B,183.0,21.0,-1,AF,0,66124828
8/24/2024,,181.0,19.0,D0,AF,1,66124828
8/24/2024,B,183.0,22.0,-2,BF,0,66124828
8/24/2024,,205.0,12.0,1,AF,0,66124828
8/24/2024,B,209.0,14.0,-3,AF,3,66124828
8/24/2024,,188.0,18.0,-3,AF,0,66124828
8/24/2024,,174.0,24.0,3,AF,0,66124828
8/24/2024,B,217.0,9.0,-2,AF,0,66124828
8/24/2024,,189.0,18.0,-3,AF,1,66124828
8/24/2024,,173.0,24.0,-2,AF,2,66124828
8/24/2024,,175.0,23.0,-1,AF,0,66124828
8/25/2024,F,189.0,26.0,-1,AF,0,66124828
8/25/2024,,173.0,23.0,D0,AF,0,66124828
8/25/2024,,170.0,25.0,W0,AF,0,66124828
8/25/2024,B,203.0,14.0,D0,AF,0,66124828
8/25/2024,,170.0,26.0,-3,AF,1,66124828
8/25/2024,B,176.0,27.0,-4,AF,0,66124828
8/25/2024,,177.0,22.0,,AF,,66124828
8/25/2024,,173.0,24.0,-3,AF,0,66124828
8/25/2024,B/2,199.0,14.0,1,AF,1,66124828
8/25/2024,B,200.0,20.0,-2,AF,0,66124828
8/25/2024,B,188.0,25.0,-2,AF,3,66124828
8/25/2024,B/2,200.0,14.0,-3,AF,0,66124828
8/25/2024,,195.0,14.0,W0,AF,1,66124828
8/25/2024,,186.0,16.0,2,AF,0,66124828
8/25/2024,,186.0,17.0,1,AF,,66124828
8/26/2024,F,196.0,20.0,-3,AF,1,66124828
8/26/2024,,192.0,16.0,W0,AF,0,66124828
8/26/2024,,198.0,17.0,-4,AF,0,66124828
8/26/2024,B,180.0,22.0,-4,AF,1,66124828
8/26/2024,,219.0,8.0,1,AF,1,66124828
8/26/2024,B,197.0,14.0,D0,AF,1,66124828
8/26/2024,,188.0,16.0,W0,BF,0,66124828
8/26/2024,B,218.0,5.0,1,AF,0,66124828
8/26/2024,,195.0,16.0,-1,BF,0,66124828
8/26/2024,,188.0,18.0,D0,AF,4,66124828
8/27/2024,F,179.0,6.0,,BF,,66124828
8/27/2024,,170.0,12.0,,AF,,66124828
8/27/2024,B,195.0,17.0,D0,AF,1,66124828
8/27/2024,,206.0,12.0,-3,AF,0,66124828
8/27/2024,,202.0,13.0,-2,AF,0,66124828
8/27/2024,,191.0,6.0,,AF,,66124828
8/27/2024,,184.0,21.0,-5,AF,2,66124828
8/27/2024,B,193.0,20.0,-3,AF,1,66124828
8/28/2024,F,214.0,6.0,,AF,0,66124828
8/28/2024,,201.0,13.0,-2,AF,,66124828
8/28/2024,,164.0,12.0,,AF,,66124828
8/28/2024,,164.0,12.0,,AF,,66124828
8/28/2024,,162.0,12.0,,AF,,66124828
8/28/2024,,160.0,12.0,,AF,,66124828
8/28/2024,,156.0,12.0,,AF,,66124828
8/28/2024,B,179.0,24.0,-3,BF,0,66124828
8/28/2024,,171.0,17.0,5,AF,1,66124828
8/28/2024,,166.0,26.0,-1,AF,0,66124828
8/28/2024,,162.0,29.0,-3,AF,4,66124828
8/28/2024,,160.0,29.0,-4,AF,0,66124828
8/28/2024,B,196.0,19.0,-5,BF,0,66124828
8/28/2024,B,196.0,18.0,-5,BF,0,66124828
8/29/2024,F,209.0,6.0,,AF,,66124828
8/29/2024,,206.0,6.0,2,AF,0,66124828
8/29/2024,,192.0,15.0,D0,AF,0,66124828
8/29/2024,,182.0,9.0,,AF,,66124828
8/29/2024,,178.0,22.0,-3,AF,0,66124828
8/29/2024,,177.0,22.0,-3,AF,0,66124828
8/29/2024,,209.0,6.0,,AF,,66124828
8/29/2024,B,203.0,17.0,-1,AF,,66124828
8/29/2024,,202.0,6.0,,AF,0,66124828
8/29/2024,B,200.0,18.0,-5,AF,3,66124828
8/29/2024,,187.0,19.0,-4,AF,,66124828
8/29/2024,B ,216.0,5.0,2,AF,1,66124828
8/29/2024,,203.0,6.0,,AF,1,66124828
8/29/2024,B,207.0,12.0,-1,AF,1,66124828
8/29/2024,,198.0,12.0,1,AF,0,66124828
8/29/2024,,190.0,6.0,,AF,,66124828
8/29/2024,,185.0,18.0,-3,AF,0,66124828
8/29/2024,,181.0,12.0,,AF,,66124828
8/29/2024,,175.0,21.0,-3,AF,0,66124828
8/29/2024,B/2,167.0,24.0,,AF,,66124828
8/30/2025,F,177.0,12.0,,AF,,66124828
8/30/2025,B/2,178.0,6.0,,AF,,66124828
8/30/2025,,169.0,9.0,,AF,,66124828
8/30/2025,,207.0,6.0,4,AB,0,66124828
8/30/2025,,200.0,6.0,,BF,,66124828
8/30/2025,,200.0,6.0,,AF,,66124828
8/30/2025,,172.0,20.0,1,AF,0,66124828
8/30/2025,,171.0,6.0,,AF,,66124828
8/30/2025,,167.0,9.0,,AB,,66124828
8/30/2025,B,191.0,19.0,-3,AF,0,66124828
8/30/2025,,183.0,17.0,-2,AF,0,66124828
8/30/2025,,180.0,6.0,,BF,,66124828
8/30/2025,,180.0,6.0,,AF,,66124828
8/30/2025,,169.0,12.0,,AF,,66124828
8/30/2025,B,197.0,16.0,-3,AF,0,66124828
8/30/2025,,192.0,14.0,D0,AF,0,66124828
8/30/2025,,188.0,12.0,,AF,,66124828
8/30/2025,,174.0,22.0,-1,AF,1,66124828
8/30/2025,,175.0,12.0,,AF,,66124828
8/30/2025,,172.0,24.0,-1,AF,1,66124828
8/30/2025,,160.0,12.0,,AF,,66124828
8/30/2025,B,197.0,14.0,1,AF,3,66124828
8/30/2025,,194.0,6.0,,AF,,66124828
8/30/2025,,188.0,6.0,,AF,,66124828
8/30/2025,,178.0,12.0,,AF,,66124828
8/30/2025,B,202.0,14.0,-3,AF,2,66124828
8/30/2025,,198.0,11.0,D0,AB,2,66124828
8/30/2025,,198.0,12.0,-1,AF,0,66124828
8/30/2025,B/2,184.0,18.0,W0,AF,2,66124828
8/30/2025,,186.0,6.0,,AF,,66124828
8/30/2025,,180.0,6.0,,AF,,66124828
8/30/2025,,169.0,26.0,-4,AF,3,66124828
8/30/2025,,211.0,7.0,1,AF,4,66124828
8/30/2025,,194.0,6.0,,AF,,66124828
8/30/2025,,186.0,6.0,,AF,,66124828
8/30/2025,,179.0,21.0,-4,AF,1,66124828
8/30/2025,B ,210.0,9.0,W0,AF,0,66124828
8/30/2025,B/2,183.0,18.0,-2,AF,0,66124828
8/30/2025,,175.0,22.0,-3,AF,0,66124828
8/30/2025,B,185.0,20.0,-3,AF,0,66124828
8/30/2025,,192.0,6.0,,AF,,66124828
8/30/2025,,181.0,6.0,,AF,,66124828
8/30/2025,,175.0,22.0,D0,AF,3,66124828
8/30/2025,B/2,169.0,12.0,,AF,,66124828
8/31/2025,F,183.0,21.0,1,AF,1,66124828
8/31/2025,,175.0,22.0,-3,AF,0,66124828
8/31/2025,B,198.0,15.0,-1,AF,1,66124828
8/31/2025,,194.0,13.0,-1,AF,1,66124828
8/31/2025,B,187.0,19.0,W0,AF ,1,66124828
8/31/2025,,198.0,12.0,D0,AF ,0,66124828
8/31/2025,,187.0,17.0,-1,AF ,0,66124828
8/31/2025,,178.0,12.0,,AF ,,66124828
8/31/2025,B,194.0,17.0,-3,AF ,0,66124828
8/31/2025,,180.0,26.0,D0,AF ,2,66124828
8/31/2025,,182.0,20.0,-5,AF ,1,66124828
8/31/2025,,182.0,18.0,D0,AF ,0,66124828
8/31/2025,,179.0,20.0,W0,AF ,1,66124828
8/31/2025,,167.0,12.0,,AF ,,66124828
8/31/2025,B,189.0,6.0,,AF ,,66124828
8/31/2025,,170.0,24.0,-1,AF ,0,66124828
8/31/2025,,170.0,18.0,,AF ,,66124828
8/31/2025,B,172.0,9.0,,AF ,,66124828
8/31/2025,B,200.0,6.0,,AF ,,66124828
8/31/2025,,181.0,18.0,1,AF ,4,66124828
8/31/2025,,172.0,21.0,2,AF ,2,66124828
8/31/2025,,203.0,6.0,,AF ,,66124828
8/31/2025,,187.0,16.0,W0,AF ,0,66124828
8/31/2025,,185.0,17.0,D0,AF ,0,66124828
8/31/2025,,180.0,12.0,,BF,,66124828
8/31/2025,B,207.0,5.0,,AF ,,66124828
8/31/2025,,207.0,7.0,2,AF ,0,66124828
8/31/2025,,205.0,11.0,-2,AF ,0,66124828
8/31/2025,,204.0,11.0,-2,AF ,0,66124828
8/31/2025,B,200.0,17.0,-5,AF ,0,66124828
8/31/2025,B/2,182.0,20.0,-1,AF ,0,66124828
8/31/2025,B,205.0,14.0,-5,AF ,0,66124828
8/31/2025,B ,203.0,19.0,-1,BB,0,66124828
8/31/2025,B,190.0,19.0,-1,AF ,3,66124828
8/31/2025,,182.0,25.0,-3,BF,1,66124828
8/31/2025,,180.0,19.0,W0,AF ,0,66124828
8/31/2025,,179.0,20.0,-1,AF ,0,66124828
8/31/2025,,164.0,18.0,,BF,,66124828
9/1/2025,F,200.0,6.0,,AF ,,66124828
9/1/2025,,181.0,20.0,3,AF ,0,66124828
9/1/2025,,161.0,12.0,,AF ,,66124828
9/1/2025,B,224.0,5.0,3,AF,0,66124828
9/1/2025,,215.0,9.0,1,AF ,3,66124828
9/1/2025,,205.0,11.0,D0,AF ,2,66124828
9/1/2025,,205.0,11.0,D0,AF ,3,66124828
9/1/2025,,191.0,16.0,-2,AF ,0,66124828
9/1/2025,,187.0,10.0,D0,AF ,0,66124828
9/1/2025,,184.0,18.0,1,AF ,0,66124828
9/1/2025,B,187.0,21.0,-5,AF ,0,66124828
9/1/2025,,172.0,22.0,D0,AF ,1,66124828
9/1/2025,B,220.0,8.0,-2,AF ,0,66124828
9/1/2025,,197.0,14.0,-2,AF ,0,66124828
9/1/2025,,192.0,16.0,,AF ,,66124828
9/1/2025,,171.0,21.0,,AF ,,66124828
9/1/2025,B,222.0,7.0,W0,AF ,0,66124828
9/1/2025,,200.0,6.0,,AF ,,66124828
9/1/2025,,187.0,7.0,,AF ,,66124828
9/1/2025,,186.0,20.0,-3,AF ,2,66124828
9/1/2025,,185.0,24.0,-5,BF,2,66124828
9/1/2025,,184.0,18.0,-2,AF ,0,66124828
9/1/2025,,183.0,18.0,1,AF ,0,66124828
9/1/2025,,181.0,20.0,-3,AF ,0,66124828
9/1/2025,,175.0,20.0,2,AF ,1,66124828
9/1/2025,,170.0,23.0,-1,AF ,0,66124828
9/1/2025,B,204.0,6.0,,AF ,,66124828
9/1/2025,,193.0,15.0,1,AF ,2,66124828
9/1/2025,,179.0,20.0,2,AF ,5,66124828
9/1/2025,,173.0,22.0,W0,AF ,0,66124828
9/1/2025,,171.0,6.0,,AF ,,66124828
9/1/2025,B,209.0,14.0,-2,AF ,0,66124828
9/1/2025,,201.0,12.0,W0,AF ,0,66124828
9/1/2025,,196.0,14.0,-1,AF ,0,66124828
9/1/2025,,191.0,16.0,-3,AF ,0,66124828
9/1/2025,,179.0,20.0,-1,AF ,0,66124828
9/1/2025,,195.0,15.0,-1,AF ,0,66124828
9/1/2025,,180.0,22.0,-5,AF ,0,66124828
9/2/2025,CORD INSPECTION,,,,,,66124828
9/2/2025,F,224.0,9.0,-2,AF ,2,66124828
9/2/2025,,203.0,12.0,-3,AF ,1,66124828
9/2/2025,,188.0,18.0,-1,AF ,2,66124828
9/2/2025,,186.0,20.0,-4,AF ,2,66124828
9/2/2025,B,184.0,12.0,,AF ,,66124828
9/2/2025,B/2,166.0,,,AF ,,66124828
9/4/2025,F,208.0,12.0,1,AF ,0,66124828
9/4/2025,,174.0,12.0,,AF ,,66124828
9/4/2025,,175.0,24.0,,AF ,,66124828
9/5/2025,F,208.0,15.0,-2,AF ,2,66124828
9/5/2025,,194.0,16.0,-2,AF ,2,66124828
9/5/2025,,192.0,15.0,-1,AF ,0,66124828
9/5/2025,B,214.0,11.0,-2,AF ,2,66124828
9/5/2025,,177.0,21.0,-2,AF ,2,66124828
9/6/2025,F,181.0,6.0,,BF,,66124828
9/6/2025,,176.0,20.0,1,AF ,0,66124828
9/6/2025,,166.0,12.0,,BF,,66124828
9/6/2025,,162.0,,,AF ,,66124828
9/6/2025,B,197.0,23.0,,BF,,66124828
9/6/2025,,217.0,5.0,D0,AF ,0,66124828
9/6/2025,,184.0,18.0,-3,AF ,0,66124828
9/6/2025,B,178.0,26.0,-5,AF ,1,66124828
9/6/2025,,171.0,22.0,-2,AF ,2,66124828
9/6/2025,B,211.0,6.0,,AF ,,66124828
9/6/2025,,204.0,9.0,-1,AF ,0,66124828
9/6/2025,,197.0,11.0,-2,AF ,0,66124828
9/6/2025,,204.0,9.0,W0,AF ,1,66124828
9/6/2025,B,178.0,23.0,-3,AF ,0,66124828
9/6/2025,,174.0,18.0,3,AF ,1,66124828
9/6/2025,,164.0,23.0,1,AF ,0,66124828
9/6/2025,B,200.0,6.0,,BF,,66124828
9/6/2025,,188.0,16.0,-4,AF ,0,66124828
9/6/2025,,170.0,15.0,,BF,,66124828
9/6/2025,B,170.0,12.0,,AF ,,66124828
9/6/2025,B,196.0,14.0,W0,AF ,3,66124828
9/6/2025,,180.0,15.0,,AF ,,66124828
9/6/2025,B,215.0,6.0,2,AF ,0,66124828
9/6/2025,,187.0,14.0,3,AF ,1,66124828
9/6/2025,,174.0,22.0,-5,AF ,0,66124828
9/6/2025,,183.0,18.0,,AF ,,66124828
9/6/2025,B,210.0,6.0,2,AF ,,66124828
9/6/2025,,195.0,13.0,-2,AF ,2,66124828
9/6/2025,,193.0,13.0,-1,AF ,0,66124828
9/6/2025,,189.0,15.0,W0,AF ,0,66124828
9/6/2025,,171.0,27.0,-1,AF ,3,66124828
9/6/2025,,171.0,20.0,W0,AF ,0,66124828
9/6/2025,,157.0,30.0,-4,AF ,2,66124828
9/6/2025,,198.0,8.0,3,AF ,3,66124828
9/6/2025,,179.0,6.0,,AF ,,66124828
9/6/2025,B,166.0,12.0,,AF ,,66124828
9/6/2025,,167.0,12.0,,AF ,,66124828
9/6/2025,,162.0,25.0,W0,AF ,0,66124828
9/6/2025,,174.0,12.0,,AF ,,66124828
9/6/2025,,157.0,27.0,W0,AF ,0,66124828
9/6/2025,,191.0,6.0,3,AF ,0,66124828
9/6/2025,,182.0,6.0,,AF ,,66124828
9/6/2025,,180.0,6.0,,AF ,,66124828
9/6/2025,,180.0,18.0,-1,AF ,0,66124828
9/6/2025,B,215.0,,D0,AF ,0,66124828
9/6/2025,,198.0,11.0,2,AF ,0,66124828
9/6/2025,,190.0,15.0,-1,AF ,0,66124828
9/6/2025,,180.0,18.0,1,AF ,1,66124828
9/6/2025,,177.0,19.0,2,AF ,1,66124828
9/6/2025,,160.0,27.0,-1,AF ,0,66124828
9/6/2025,,181.0,19.0,-3,AB,0,66124828
9/6/2025,,184.0,6.0,,AF ,,66124828
9/6/2025,,182.0,22.0,D0,BF,0,66124828
9/6/2025,,180.0,18.0,1,AF ,2,66124828
9/6/2025,B,185.0,26.0,-3,BF,0,66124828
9/6/2025,,181.0,6.0,,AF ,,66124828
9/6/2025,,163.0,18.0,3,AF ,1,66124828
9/6/2025,,163.0,33.0,-5,BF,1,66124828
9/6/2025,,160.0,21.0,,BF,,66124828
9/7/2025,F,200.0,6.0,,BF,,66124828
9/7/2025,,200.0,11.0,1,AF ,0,66124828
9/7/2025,,192.0,6.0,,AF ,0,66124828
9/7/2025,,166.0,12.0,,BF,,66124828
9/7/2025,,164.0,12.0,,AF ,,66124828
9/7/2025,B/2,200.0,17.0,-4,AF ,0,66124828
9/7/2025,,191.0,15.0,-1,AF ,1,66124828
9/7/2025,,180.0,6.0,,BF,,66124828
9/7/2025,B,181.0,6.0,,AF ,,66124828
9/7/2025,,177.0,6.0,,AF ,,66124828
9/7/2025,,172.0,25.0,-5,AF ,0,66124828
9/7/2025,,172.0,22.0,1,AF ,0,66124828
9/7/2025,,199.0,6.0,,BF,,66124828
9/7/2025,,184.0,24.0,-5,AF ,3,66124828
9/8/2025,F,189.0,19.0,-3,AF,0,66124828
9/8/2025,B,221.0,8.0,-3,AF,0,66124828
9/8/2025,,199.0,12.0,-2,AF,0,66124828
9/8/2025,B,211.0,11.0,-3,AF,0,66124828
9/8/2025,,191.0,15.0,1,AF,0,66124828
9/8/2025,,183.0,18.0,-4,AB,0,66124828
9/9/2025,N,196.0,11.0,14,AF ,0,66484828
9/9/2025,,182.0,11.0,15,AF ,0,66484828
9/9/2025,B,182.0,18.0,9,AF ,0,66484828
9/9/2025,,163.0,24.0,8,AF ,0,66484828
9/11/2025,F,217.0,6.0,4,AF ,0,66484828
9/11/2025,,193.0,21.0,2,BF,0,66484828
9/11/2025,,193.0,14.0,3,AF ,0,66484828
9/11/2025,B,217.0,10.0,2,AF ,0,66484828
9/11/2025,,185.0,20.0,1,AF ,0,66484828
9/11/2025,,197.0,17.0,1,AF ,1,66484828
9/11/2025,,184.0,21.0,2,AF ,1,66484828
9/11/2025,,184.0,25.0,-3,AF ,0,66484828
9/11/2025,B,183.0,28.0,-1,AF ,0,66484828
9/11/2025,,177.0,32.0,-1,BF,0,66484828
9/12/2025,F,177.0,12.0,,AF ,,66484828
9/12/2025,B,184.0,28.0,-3,AF ,0,66484828
9/12/2025,,198.0,19.0,,AF ,,66484828
9/13/2025,F,205.0,19.0,D0,AF ,0,66484828
9/13/2025,,198.0,19.0,-1,AF ,0,66484828
9/13/2025,,192.0,24.0,-3,AF ,1,66484828
9/13/2025,,176.0,12.0,,BF,,66484828
9/13/2025,,174.0,33.0,-6,AF ,1,66484828
9/13/2025,,167.0,18.0,,AF ,,66484828
9/13/2025,B,195.0,26.0,-5,AF ,0,66484828
9/13/2025,,188.0,25.0,-3,AF ,1,66484828
9/13/2025,,184.0,25.0,-2,AF ,0,66484828
9/13/2025,B,200.0,22.0,-2,AF,2,66484828
9/13/2025,,198.0,17.0,D0,AF ,3,66484828
9/13/2025,,195.0,18.0,1,AF ,3,66484828
9/13/2025,,172.0,29.0,W0,AF ,4,66484828
9/13/2025,,168.0,18.0,,AF ,,66484828
9/13/2025,B,219.0,15.0,-3,AF ,0,66484828
9/13/2025,,206.0,16.0,-3,AF ,0,66484828
9/13/2025,,203.0,16.0,-2,AF ,0,66484828
9/13/2025,,198.0,17.0,-1,AF ,0,66484828
9/13/2025,,196.0,18.0,-2,AF ,0,66484828
9/13/2025,B/2,183.0,25.0,-2,AF ,0,66484828
9/13/2025,,176.0,26.0,-2,AF ,1,66484828
9/13/2025,B,200.0,9.0,,AF ,,66484828
9/13/2025,,203.0,6.0,,AF ,,66484828
9/13/2025,,202.0,16.0,D0,AF ,2,66484828
9/13/2025,,190.0,6.0,,AF ,,66484828
9/13/2025,,175.0,18.0,,,,66484828
9/13/2025,B,198.0,20.0,-5,AF ,0,66484828
9/13/2025,,184.0,18.0,3,AF ,0,66484828
9/13/2025,,186.0,24.0,-5,AF ,0,66484828
9/13/2025,,166.0,29.0,1,,0,66484828
9/13/2025,,161.0,27.0,,AF ,0,66484828
9/13/2025,B,183.0,27.0,,AF ,,66484828
9/13/2025,B,201.0,18.0,,AF ,,66484828
9/14/2025,F,196.0,21.0,1,AF ,0,66484828
9/14/2025,,184.0,21.0,1,AF ,0,66484828
9/14/2025,,178.0,25.0,-3,AF ,0,66484828
9/14/2025,B,225.0,10.0,-3,AF ,0,66484828
9/14/2025,,218.0,15.0,1,BF,0,66484828
9/14/2025,,214.0,12.0,W0,AF ,1,66484828
9/14/2025,,207.0,15.0,-3,AF ,0,66484828
9/14/2025,B,181.0,24.0,1,AF ,2,66484828
9/14/2025,,181.0,24.0,1,AF ,3,66484828
9/14/2025,,172.0,28.0,-1,AF ,3,66484828
9/14/2025,,208.0,15.0,-2,AF ,0,66484828
9/14/2025,,206.0,15.0,W0,AF ,4,66484828
9/14/2025,,191.0,19.0,1,AF ,2,66484828
9/14/2025,,190.0,22.0,-3,AF ,0,66484828
9/14/2025,,189.0,20.0,1,AF ,4,66484828
9/14/2025,,187.0,23.0,-3,AF ,1,66484828
9/14/2025,,180.0,24.0,-1,AF ,0,66484828
9/14/2025,,175.0,26.0,D0,AB,2,66484828
9/14/2025,B,202.0,21.0,-5,AF ,0,66484828
9/14/2025,,200.0,6.0,,AF ,,66484828
9/14/2025,,191.0,21.0,-2,AF ,1,66484828
9/14/2025,,185.0,6.0,-4,BF,,66484828
9/14/2025,B,222.0,18.0,,AF ,0,66484828
9/14/2025,B,196.0,22.0,W0,AF ,5,66484828
9/14/2025,,186.0,22.0,-1,AF,2,66484828
9/14/2025,,179.0,12.0,,BF,,66484828
9/14/2025,,173.0,26.0,1,AF,3,66484828
9/14/2025,B,188.0,24.0,1,AF,1,66484828
9/14/2025,,173.0,27.0,D0,AF ,2,66484828
9/14/2025,B,202.0,6.0,,AF ,,66484828
9/14/2025,,192.0,6.0,,AF ,,66484828
9/14/2025,,170.0,28.0,-3,AF ,0,66484828
9/14/2025,B,202.0,6.0,,AF ,,66484828
9/14/2025,,193.0,21.0,-1,AF ,2,66484828
9/14/2025,,185.0,22.0,D0,AF ,0,66484828
9/14/2025,B,180.0,28.0,-3,AF ,0,66484828
9/14/2025,,203.0,,,AF ,,66484828
9/14/2025,B,212.0,22.0,-2,BF,0,66484828
9/14/2025,,205.0,14.0,3,AF ,4,66484828
9/14/2025,,191.0,20.0,-2,AF ,0,66484828
9/14/2025,,172.0,16.0,,AF ,,66484828
9/14/2025,B,211.0,16.0,-3,AF ,2,66484828
9/14/2025,,179.0,18.0,,,,66484828
9/14/2025,B,218.0,18.0,,BF,,66484828
9/15/2025,F,192.0,24.0,,AF ,,66484828
9/16/2025,,209.0,6.0,,AF ,,66484828
9/16/2025,,206.0,6.0,,AF ,,66484828
9/16/2025,,200.0,19.0,W0,AF ,1,66484828
9/16/2025,,189.0,19.0,,,,66484828
9/16/2025,,180.0,12.0,,AF ,,66484828
9/16/2025,,172.0,12.0,,,,66484828
9/16/2025,B,192.0,21.0,,AF ,,66484828
10/25/2025,,165.0,18.0,,AF ,,66484828
10/25/2025,B,183.0,6.0,,AF ,,66484828
10/25/2025,,183.0,6.0,,AF ,,66484828
10/25/2025,,183.0,23.0,-3,AF ,3,66484828
10/25/2025,,170.0,6.0,,BF,,66484828
10/25/2025,,168.0,6.0,,AF ,,66484828
10/25/2025,B,202.0,6.0,,AF ,,66484828
10/25/2025,,182.0,6.0,,AF ,,66484828
10/26/2025,F,184.0,2.0,,AF ,,66484828
10/26/2025,,179.0,6.0,,AF ,,66484828
10/26/2025,,204.0,15.0,,AF ,,66484828
10/26/2025,B,200.0,6.0,,BF,,66484828
10/26/2025,,186.0,6.0,,AF ,,66484828
10/26/2025,,203.0,6.0,,AF ,,66484828
10/26/2025,,185.0,17.0,2,AF ,2,66484828
10/26/2025,,185.0,6.0,,AF ,,66484828
10/26/2025,B,191.0,17.0,2,AF ,0,66484828
10/27/2025,F,232.0,6.0,1,AF ,2,66484828
10/27/2025,,202.0,14.0,-2,AF ,0,66484828
10/27/2025,,196.0,16.0,W0,AF ,0,66484828
10/27/2025,,180.0,21.0,W0,AF ,0,66484828
10/27/2025,,169.0,,,AF ,,66484828
10/30/2025,F,200.0,6.0,,AF ,,66484828
10/30/2025,,222.0,6.0,,BF,,66484828
10/30/2025,,213.0,6.0,5,AF ,,66484828
10/30/2025,,210.0,11.0,1,AF ,,66484828
10/30/2025,,163.0,12.0,,BF,,66484828
10/30/2025,,163.0,,,BF,,66484828
10/30/2025,,164.0,,,BF,,66484828
10/30/2025,B,202.0,15.0,-1,AF ,,66484828
10/30/2025,,188.0,18.0,-1,BF,,66484828
10/30/2025,,184.0,18.0,,AF ,,66484828
11/1/2025,F,192.0,12.0,,BF,,66484828
11/1/2025,,189.0,12.0,,AF ,,66484828
11/1/2025,,187.0,21.0,-3,AF ,0,66484828
11/1/2025,B,219.0,6.0,,AF ,,66484828
11/1/2025,,207.0,6.0,,AF ,,66484828
11/1/2025,B,185.0,12.0,,AF ,,66484828
11/1/2025,B,219.0,6.0,1,AF ,0,66484828
11/1/2025,B,164.0,18.0,,AF ,,66484828
11/1/2025,B,181.0,24.0,,AF ,,66484828
11/1/2025,B/2,186.0,12.0,,AF ,,66484828
