Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number,Cord Usage Count
7/5/2025,,160,19.0,-5,AF,0.0,65524822,884
7/5/2025,,160,16.0,0,AF,0.0,65524822,885
7/5/2025,,142,12.0,2,AF,1.0,65524822,887
7/5/2025,,132,32.0,-6,AF,0.0,65524822,889
7/6/2025,F,151,15.0,5,AF,0.0,65524822,891
7/6/2025,,139,29.0,-6,AF,0.0,65524822,892
7/6/2025,,141,24.0,-2,AF,0.0,65524822,893
7/6/2025,B,156,22.0,1,AF,1.0,65524822,897
7/6/2025,,131,29.0,0,AF,1.0,65524822,898
7/6/2025,,134,30.0,-3,AF,0.0,65524822,901
7/6/2025,B,162,15.0,1,AF,0.0,65524822,903
7/6/2025,,128,31.0,0,AB,1.0,65524822,904
7/6/2025,B/2,165,14.0,1,AF,1.0,65524822,906
7/6/2025,,157,18.0,0,AF,1.0,65524822,907
7/6/2025,,152,21.0,-3,AF,0.0,65524822,908
7/6/2025,,160,24.0,-3,BF,0.0,65524822,909
7/6/2025,,122,36.0,3,BB,2.0,65524822,910
7/6/2025,,168,12.0,0,AF,0.0,65524822,911
7/6/2025,,161,16.0,-1,AF,2.0,65524822,912
7/6/2025,,160,16.0,-3,AB,0.0,65524822,913
7/6/2025,,154,18.0,-3,AF,0.0,65524822,914
7/6/2025,,136,29.0,-5,AF,0.0,65524822,915
7/6/2025,,132,28.0,0,AF,0.0,65524822,916
7/6/2025,B,163,16.0,-1,AF,0.0,65524822,919
7/6/2025,B,155,18.0,1,AF,1.0,65524822,921
7/6/2025,,152,19.0,0,AF,0.0,65524822,922
7/6/2025,,140,24.0,-2,AF,0.0,65524822,923
7/6/2025,,136,25.0,0,AF,0.0,65524822,924
7/6/2025,,132,27.0,1,AF,0.0,65524822,925
7/7/2025,,142,6.0,-3,AF,0.0,65524822,928
7/7/2025,,160,16.0,-4,AF,0.0,65524822,929
7/7/2025,,163,16.0,-2,AF,1.0,65524822,932
7/7/2025,,163,18.0,-3,AB,0.0,65524822,933
7/7/2025,,153,18.0,-2,AB,0.0,65524822,934
7/8/2025,F,154,20.0,1,AF,0.0,65524822,937
7/8/2025,,146,19.0,1,AF,1.0,65524822,939
7/8/2025,B,166,16.0,-4,AF,0.0,65524822,943
7/8/2025,,161,14.0,2,AF,3.0,65524822,944
7/8/2025,,159,14.0,0,AF,0.0,65524822,945
7/8/2025,B,147,22.0,0,AF,1.0,65524822,947
7/8/2025,,134,25.0,0,AF,0.0,65524822,948
7/8/2025,,128,28.0,1,AF,0.0,65524822,949
7/8/2025,,131,28.0,-3,AF,0.0,65524822,950
7/9/2025,F,148,22.0,3,AF,3.0,65524822,951
7/9/2025,B,180,9.0,0,AF,0.0,65524822,952
7/9/2025,,165,13.0,1,AF,2.0,65524822,953
7/9/2025,,129,19.0,2,AF,0.0,65524822,955
7/9/2025,B,176,12.0,-4,AF,1.0,65524822,956
7/9/2025,,175,6.0,4,BF,0.0,65524822,957
7/9/2025,B,127,34.0,1,AF,0.0,65524822,958
7/9/2025,,125,36.0,1,BB,1.0,65524822,960
7/9/2025,B,127,36.0,-1,AF,0.0,65524822,961
7/10/2025,,148,21.0,-3,AF,0.0,65524822,963
7/10/2025,,141,23.0,-2,AF,0.0,65524822,964
7/10/2025,B,142,25.0,0,AF,0.0,65524822,968
7/10/2025,B,140,26.0,1,AB,2.0,65524822,969
7/10/2025,B,140,27.0,1,AF,3.0,65524822,970
7/11/2025,F,162,17.0,-3,AF,0.0,65524822,971
7/11/2025,,156,17.0,0,AF,0.0,65524822,973
7/11/2025,,144,22.0,-1,AF,0.0,65524822,974
7/11/2025,,141,24.0,-2,AF,0.0,65524822,975
7/11/2025,B,158,20.0,-4,AF,1.0,65524822,976
7/11/2025,,151,16.0,0,AF,2.0,65524822,977
7/11/2025,B,127,36.0,-5,AF,0.0,65524822,978
7/11/2025,,159,17.0,-1,AF,1.0,65524822,979
7/11/2025,,150,19.0,1,AF,1.0,65524822,980
7/11/2025,B,164,17.0,-3,AF,0.0,65524822,982
7/12/2025,,158,17.0,2,AF,0.0,65524822,985
7/12/2025,,124,36.0,2,BF,0.0,65524822,988
7/12/2025,,170,5.0,4,AF,0.0,65524822,989
7/12/2025,,160,17.0,-4,AF,0.0,65524822,991
7/12/2025,,159,16.0,0,AF,0.0,65524822,992
7/12/2025,,152,19.0,0,AF,2.0,65524822,993
7/12/2025,,136,21.0,3,AF,1.0,65524822,996
7/12/2025,,125,32.0,0,AF,0.0,65524822,997
7/12/2025,,124,34.0,-3,AF,0.0,65524822,998
7/12/2025,,114,36.0,1,AF,2.0,65524822,1000
7/12/2025,,162,18.0,-4,AF,3.0,65524822,1002
7/12/2025,,161,17.0,-1,AF,2.0,65524822,1003
7/12/2025,,137,25.0,-2,AF,1.0,65524822,1005
7/12/2025,,134,26.0,0,AF,1.0,65524822,1006
7/12/2025,B,157,26.0,-3,BF,0.0,65524822,1008
7/12/2025,,153,20.0,-3,AF,0.0,65524822,1009
7/12/2025,,134,25.0,1,AF,0.0,65524822,1010
7/12/2025,,133,26.0,0,AF,0.0,65524822,1011
7/12/2025,B,130,33.0,-2,AF,0.0,65524822,1012
7/12/2025,,166,15.0,-2,AF,0.0,65524822,1013
7/12/2025,,150,21.0,-3,AF,0.0,65524822,1014
7/12/2025,,136,27.0,-2,AF,0.0,65524822,1015
7/12/2025,B,176,12.0,-2,AF,0.0,65524822,1018
7/12/2025,,169,16.0,-5,AB,0.0,65524822,1019
7/12/2025,B,161,17.0,-4,AF,2.0,65524822,1020
7/12/2025,,162,12.0,0,AF,0.0,65524822,1021
7/12/2025,,160,15.0,-3,AF,0.0,65524822,1023
7/12/2025,,147,19.0,-2,AF,0.0,65524822,1024
7/12/2025,,127,33.0,-2,AF,0.0,65524822,1025
7/12/2025,,121,36.0,0,AF,3.0,65524822,1027
7/13/2025,F,165,17.0,0,AF,0.0,65524822,1028
7/13/2025,,144,20.0,0,AF,0.0,65524822,1030
7/13/2025,,137,32.0,-5,AF,0.0,65524822,1031
7/13/2025,,131,18.0,4,AF,0.0,65524822,1032
7/13/2025,,125,35.0,-4,AF,0.0,65524822,1033
7/13/2025,,131,31.0,-3,AF,0.0,65524822,1034
7/13/2025,,138,29.0,-4,AF,1.0,65524822,1035
7/13/2025,B,158,15.0,1,AF,0.0,65524822,1036
7/13/2025,,144,28.0,-5,BF,0.0,65524822,1037
7/13/2025,,163,8.0,3,AF,1.0,65524822,1039
7/13/2025,,158,8.0,5,AF,1.0,65524822,1040
7/13/2025,,147,15.0,3,AF,0.0,65524822,1043
7/13/2025,,140,19.0,1,AF,0.0,65524822,1044
7/13/2025,,152,19.0,1,AF,1.0,65524822,1045
7/13/2025,,146,29.0,-5,BF,0.0,65524822,1046
7/14/2025,,157,16.0,-2,AF,0.0,65524822,1048
7/14/2025,,147,19.0,1,AB,0.0,65524822,1051
7/14/2025,,141,27.0,1,BF,0.0,65524822,1052
7/14/2025,,133,30.0,-6,AF,0.0,65524822,1054
7/14/2025,B,128,31.0,-2,AF,0.0,65524822,1056
7/14/2025,,120,34.0,-1,AF,0.0,65524822,1057
7/14/2025,B,156,19.0,-2,AF,0.0,65524822,1058
7/14/2025,,154,17.0,3,AF,3.0,65524822,1059
7/14/2025,,152,18.0,0,AF,0.0,65524822,1060
7/14/2025,B,129,29.0,4,AF,0.0,65524822,1062
7/15/2025,,136,26.0,1,AF,2.0,65524822,1068
7/15/2025,,116,34.0,1,AF,0.0,65524822,1069
7/15/2025,B,150,19.0,2,AF,2.0,65524822,1070
7/15/2025,,148,19.0,0,AF,1.0,65524822,1071
7/15/2025,,119,34.0,-2,AF,0.0,65524822,1072
7/15/2025,,121,33.0,0,AF,0.0,65524822,1073
7/15/2025,B,157,18.0,-1,AF,0.0,65524822,1075
7/15/2025,,119,34.0,0,AF,0.0,65524822,1077
7/16/2025,F,151,20.0,4,AF,2.0,65524822,1078
7/16/2025,,149,20.0,3,AF,3.0,65524822,1079
7/16/2025,,128,28.0,2,AF,0.0,65524822,1080
7/16/2025,B,136,29.0,3,AF,0.0,65524822,1082
7/16/2025,B,165,18.0,-5,AF,1.0,65524822,1084
7/16/2025,,162,13.0,1,AF,0.0,65524822,1085
7/17/2025,B,148,22.0,0,AF,0.0,65524822,1093
7/18/2025,F,149,28.0,-1,BF,0.0,65524822,1095
7/18/2025,,145,22.0,-3,AF,0.0,65524822,1097
7/18/2025,B,140,25.0,0,AF,0.0,65524822,1099
7/19/2025,B,164,13.0,-2,AF,0.0,65524822,1111
7/19/2025,,167,11.0,1,AF,0.0,65524822,1112
7/19/2025,,163,13.0,0,AF,0.0,65524822,1114
7/19/2025,,144,21.0,0,AF,0.0,65524822,1115
7/19/2025,B,164,16.0,0,AF,1.0,65524822,1116
7/19/2025,,162,14.0,-1,AF,1.0,65524822,1117
7/19/2025,,141,23.0,-2,AF,1.0,65524822,1118
7/19/2025,,121,31.0,2,AF,0.0,65524822,1120
7/19/2025,B,161,16.0,0,AF,0.0,65524822,1121
7/19/2025,B,153,22.0,-5,AF,0.0,65524822,1123
7/19/2025,,132,26.0,4,AF,0.0,65524822,1124
7/19/2025,,129,31.0,-5,AF,0.0,65524822,1125
7/19/2025,,162,15.0,1,AF,2.0,65524822,1127
7/19/2025,,161,18.0,-5,AF,0.0,65524822,1128
7/19/2025,,159,18.0,-5,AF,0.0,65524822,1129
7/19/2025,,157,17.0,-3,AF,2.0,65524822,1130
7/19/2025,,136,27.0,-2,AF,0.0,65524822,1133
7/19/2025,B,159,18.0,-1,AF,1.0,65524822,1136
7/19/2025,,154,21.0,-1,BF,0.0,65524822,1137
7/19/2025,B,167,17.0,-3,AF,1.0,65524822,1139
7/19/2025,,164,13.0,-2,AF,0.0,65524822,1140
7/19/2025,,153,19.0,-3,AF,0.0,65524822,1141
7/19/2025,,155,20.0,-4,AF,2.0,65524822,1142
7/19/2025,,142,22.0,-1,AF,0.0,65524822,1143
7/19/2025,,139,23.0,-1,AF,0.0,65524822,1144
7/19/2025,,129,28.0,-2,AF,0.0,65524822,1145
7/19/2025,,154,19.0,-4,AF,0.0,65524822,1146
7/19/2025,,151,17.0,1,AF,0.0,65524822,1148
7/19/2025,,147,19.0,0,AF,0.0,65524822,1149
7/19/2025,,145,22.0,-4,AF,0.0,65524822,1150
7/19/2025,,135,24.0,2,AF,0.0,65524822,1151
7/20/2025,F,151,22.0,-4,AF,0.0,65524822,1154
7/20/2025,,140,22.0,0,AF,0.0,65524822,1155
7/20/2025,,140,23.0,-1,AF,0.0,65524822,1156
7/20/2025,,126,29.0,1,AF,0.0,65524822,1157
7/20/2025,,125,30.0,0,AF,0.0,65524822,1158
7/20/2025,B,162,16.0,-3,AF,0.0,65524822,1161
7/20/2025,,136,21.0,1,AF,0.0,65524822,1162
7/20/2025,,131,21.0,3,AF,0.0,65524822,1163
7/20/2025,B,162,16.0,-1,AF,0.0,65524822,1167
7/20/2025,,144,22.0,-2,AF,1.0,65524822,1171
7/20/2025,,142,24.0,1,AF,3.0,65524822,1172
7/20/2025,B,134,27.0,-1,AF,0.0,65524822,1174
7/20/2025,,134,23.0,4,AF,0.0,65524822,1175
7/21/2025,B,154,19.0,-2,AF,0.0,65524822,1176
7/21/2025,,125,26.0,5,AF,0.0,65524822,1177
7/21/2025,,153,16.0,5,AF,3.0,65524822,1180
7/21/2025,B,160,16.0,-1,AF,0.0,65524822,1182
7/21/2025,,135,23.0,2,AF,0.0,65524822,1183
